"","clean.city.1860","County.1860","clean.city.1910","County.1910","lon","lat","State.1910","City.1910","Pop.1910","State.1860","City.1860","Pop.1860","alternate.city.1910","alternate.city.1860","inside_1910","inside_1860","match.ID","Deutsch.1910","Franzosisch.1910","Italienisch.1910","Romanisch.1910","Mannlich.1910","Weiblich.1910","Auslander.1910","Protestantisch.1910","Katholisch.1910","Deutsch.1860","Franzosisch.1860","Italienisch.1860","Romanisch.1860","Mannlich.1860","Weiblich.1860","Auslander.1860","Protestantische.1860","Katholisch.1860","PctGerman","rough","elev","Dist","Growth","PctCath"
"389","Oron la Ville","Oron-Bezirk","Oron-la-Ville","14. Oron",6.8278795,46.5714166,"Vaud","292. Oron-la-Ville",640,"Vaud","14. Oron la Ville",429,"FALSE","FALSE",TRUE,TRUE,FALSE,45,568,31,0,310,334,55,560,83,1,72,0,"0",212,217,41,384,45,0.0136986301369863,91,646,-0.68605545124933,211,0.104895104895105
"390","Oron le Chatel","Oron-Bezirk","Oron-le-Chatel","14. Oron",6.83979,46.57532,"Vaud","293. Oron-le-Chätel",168,"Vaud","15. Oron le Châtel",204,"FALSE","FALSE",TRUE,TRUE,FALSE,18,153,0,0,77,94,2,156,15,0,36,0,"0",125,79,45,158,46,0,122,705,-0.288303824104394,-36,0.225490196078431
"391","Orsonnens","Glane-Bezirk","Orsonnens","2. La Gläne",7.000004,46.716665,"Freiburg","82. Orsonnens (Orsonning)",440,"Freiburg","35. Orsonnens",328,"Orsonning","FALSE",TRUE,TRUE,FALSE,63,376,1,0,186,256,17,0,442,0,78,0,"0",168,160,0,0,328,0,113,748,5.24793214898754,112,1
"392","Orzens","Yverdon (Ifferten)-Bezirk","Orzens","19. Yverdon ( Iferten)",6.6839128,46.7241277,"Vaud","374. Orzens",279,"Vaud","26. Orzens",302,"FALSE","FALSE",TRUE,TRUE,FALSE,16,262,2,0,141,139,2,277,3,0,59,0,"0",153,149,0,301,1,0,105,587,-5.25061468833776,-23,0.0033112582781457
"393","Oulens","Eschallens-Bezirk","Oulens sur Echallens","5. Echallens ( Tscherli1z)",6.5770662,46.6419446,"Vaud","96. Oulens s. Echallens",349,"Vaud","19. Oulens",414,"FALSE","FALSE",TRUE,TRUE,FALSE,23,325,8,0,199,157,11,346,10,1,94,0,"0",224,190,1,413,1,0.0105263157894737,23,588,-16.6089102193052,-65,0.00241545893719807
"394","Oulens","Milden(Moudon)-Bezirk","Oulens sur Lucens","11. Moudon (Milden)",6.8086038,46.7047888,"Vaud","210. Oulens s. Lucens",98,"Vaud","22. Oulens",103,"FALSE","FALSE",TRUE,TRUE,FALSE,15,83,0,0,55,43,0,97,1,0,19,0,"0",52,51,0,102,1,0,118,620,-2.5826450382163,-5,0.00970873786407767
"395","Pailly","Eschallens-Bezirk","Pailly","5. Echallens ( Tscherli1z)",6.6742913,46.700334,"Vaud","97. Pailly",420,"Vaud","20. Pailly",325,"FALSE","FALSE",TRUE,TRUE,FALSE,11,410,0,0,209,212,0,413,8,0,64,0,"0",181,144,0,324,1,0,90,673,-6.82597592362645,95,0.00307692307692308
"396","Palezieux","Oron-Bezirk","Palezieux","14. Oron",6.8297563,46.5547204,"Vaud","294. Palezieux",604,"Vaud","16. Palézieux",548,"FALSE","FALSE",TRUE,TRUE,FALSE,30,559,7,0,320,276,11,525,71,0,99,0,"0",308,240,93,453,95,0,39,631,-1.52582580608832,56,0.173357664233577
"397","Pampigny","Cossonay-Bezirk","Pampigny","4. Cossonay",6.4274859,46.580344,"Vaud","69. Pampigny",600,"Vaud","24. Pampigny",629,"FALSE","FALSE",TRUE,TRUE,FALSE,18,562,14,0,318,276,28,573,17,0,124,0,"0",343,286,13,606,10,0,58,645,-28.2777096297651,-29,0.0162337662337662
"398","Panthereaz","Eschallens-Bezirk","Penthereaz","5. Echallens ( Tscherli1z)",6.6037281,46.6818033,"Vaud","98. Penthereaz",315,"Vaud","21. Panthéréaz",325,"FALSE","FALSE",TRUE,TRUE,FALSE,22,291,1,0,173,141,1,311,3,0,71,0,"0",166,159,0,323,2,0,49,620,-12.5620799207614,-10,0.00615384615384615
"399","Paquier","Greyerz-Bezirk","Le Paquier","3. La Gruyere (Greierz)",7.0554305,46.5936084,"Freiburg","127. Le Paquier (F.)",405,"Freiburg","27. Päquier",324,"FALSE","FALSE",TRUE,TRUE,FALSE,13,391,0,0,204,200,0,11,393,1,59,0,"0",171,153,10,5,319,0.0166666666666667,171,752,10.167894666868,81,0.984567901234568
"400","Paudex","Lausanne-Bezirk","Pauclex","7. Lausanne",6.6723034,46.5051579,"Vaud","134. Pauclex",352,"Vaud","8. Paudex",312,"FALSE","FALSE",TRUE,TRUE,FALSE,28,251,70,0,178,171,104,230,109,0,63,0,"0",193,119,139,171,141,0,142,384,-11.0354652589128,40,0.451923076923077
"401","Penthalaz","Cossonay-Bezirk","Penthalaz","4. Cossonay",6.5254402,46.6097989,"Vaud","70. Penthalaz",492,"Vaud","25. Penthalaz",297,"FALSE","FALSE",TRUE,TRUE,FALSE,46,428,18,0,258,234,36,451,38,0,67,0,"0",165,132,0,296,1,0,51,479,-20.9796340961016,195,0.00336700336700337
"402","Penthaz","Cossonay-Bezirk","Penthaz","4. Cossonay",6.5392512,46.5993131,"Vaud","71. Penthaz",253,"Vaud","26. Penthaz",261,"FALSE","FALSE",TRUE,TRUE,FALSE,6,246,0,0,117,135,6,249,3,0,55,0,"0",128,133,0,260,1,0,79,464,-19.8133604336811,-8,0.00383141762452107
"403","Perey","Oron-Bezirk","Peney","14. Oron",6.5616759,46.8023577,"Vaud","295. Peney",280,"Vaud","17. Perey",326,"FALSE","FALSE",TRUE,TRUE,FALSE,15,252,6,0,143,130,2,263,10,1,65,0,"0",153,173,1,324,2,0.0151515151515152,147,562,-14.1989145322254,-46,0.00613496932515337
"404","Perroy","Rolle-Bezirk","Perroy","17. Rolle",6.361877,46.4681574,"Vaud","335. Perroy",380,"Vaud","10. Perroy",402,"FALSE","FALSE",TRUE,TRUE,FALSE,10,373,0,0,206,177,24,359,23,0,80,0,"0",209,193,15,382,20,0,185,420,-35.1699033231129,-22,0.0497512437810945
"405","Peyrens und
Possens","Milden(Moudon)-Bezirk","Peyres-Possens","11. Moudon (Milden)",6.7067892,46.6633472,"Vaud","211. Peyres-Possens",148,"Vaud","23. Peyrens und
Possens",156,"FALSE","FALSE",TRUE,TRUE,FALSE,9,136,2,0,85,62,2,143,4,0,35,0,"0",90,66,2,155,1,0,114,689,-7.55804913516165,-8,0.00641025641025641
"406","Pizy","Aubone-Bezirk","Pizy","2. Aubonne",6.3532358,46.4911836,"Vaud","28. Pizy",100,"Vaud","13. Pizy",109,"FALSE","FALSE",TRUE,TRUE,FALSE,8,89,0,0,54,43,0,95,2,0,22,0,"0",65,44,0,109,0,0,191,683,-35.3413764390491,-9,0
"407","Poliez-1e-Grand","Eschallens-Bezirk","Poliez-le-Grand","5. Echallens ( Tscherli1z)",6.66287,46.63767,"Vaud","99. Poliez-le-Grand",383,"Vaud","22. Poliez-1e-Grand",440,"FALSE","FALSE",TRUE,TRUE,FALSE,26,356,1,0,195,188,10,322,61,0,109,0,"0",229,211,1,363,77,0,80,686,-10.3897870878035,-57,0.175
"408","Poliez-le-Petit","Eschallens-Bezirk","Poliez-Pittet","5. Echallens ( Tscherli1z)",6.6819435,46.6274641,"Vaud","100. Poliez-Pittet",298,"Vaud","23. Poliez-le-Petit",363,"FALSE","FALSE",TRUE,TRUE,FALSE,13,282,3,0,156,142,4,122,176,0,92,0,"0",180,183,6,155,208,0,116,726,-8.95952479813839,-65,0.573002754820937
"409","Pompaples","Cossonay-Bezirk","Polnpaples","4. Cossonay",6.5107091,46.6667994,"Vaud","72. Polnpaples",436,"Vaud","27. Pompaples",342,"FALSE","FALSE",TRUE,TRUE,FALSE,24,345,3,0,170,208,10,366,12,0,64,0,"0",176,166,6,340,2,0,60,512,-19.7541871255569,94,0.00584795321637427
"410","Pomy","Yverdon (Ifferten)-Bezirk","Pomy","19. Yverdon ( Iferten)",6.6679184,46.7601259,"Vaud","375. Pomy",507,"Vaud","27. Pomy",423,"FALSE","FALSE",TRUE,TRUE,FALSE,31,471,0,0,248,254,4,482,19,0,87,0,"0",223,200,2,416,7,0,98,569,-7.06160355859278,84,0.016548463356974
"411","Pont-en-Ogoz","Greyerz-Bezirk","Pont-en-Ogoz","3. La Gruyere (Greierz)",7.0867057,46.6856833,"Freiburg","128. Pont-en-Ogoz",210,"Freiburg","28. Pont-en-Ogoz",195,"FALSE","FALSE",TRUE,TRUE,FALSE,4,208,2,0,116,98,7,0,214,0,35,0,"0",108,87,5,1,194,0,157,780,12.6883164904037,15,0.994871794871795
"412","Pont-la-Ville","Greyerz-Bezirk","Pont-la-Ville","3. La Gruyere (Greierz)",7.1107699,46.6991414,"Freiburg","129. Pont-la-Ville (Ponnedort)",367,"Freiburg","29. Pont-la-Ville",373,"Ponnedort","FALSE",TRUE,TRUE,FALSE,3,362,0,0,196,169,0,0,365,0,75,0,"0",182,191,5,0,373,0,148,738,13.8744018473229,-6,1
"413","Ponthaux","Sanne-Bezirk","Ponthaux","4. La Sarine ( Saane)",7.04141,46.81518,"Freiburg","190. Ponthaux",234,"Freiburg","48. Ponthaux",167,"FALSE","FALSE",TRUE,TRUE,FALSE,21,213,0,0,126,108,7,16,218,0,30,0,"0",87,80,0,0,167,0,65,652,3.53486027918918,67,1
"414","Porsel","Vivisbach-Bezirk","Porsel","7. La Veveyse ( Vivisbach)",6.866668,46.600002,"Freiburg","278. Porsel",374,"Freiburg","11. Porsel",315,"FALSE","FALSE",TRUE,TRUE,FALSE,4,365,3,0,191,181,5,0,371,1,70,0,"0",145,170,2,0,315,0.0140845070422535,93,838,2.16404810907464,59,1
"415","Portalbau","Broye-Bezirk","Portalban","1.La Broye",6.95501,46.91404,"Freiburg","36. Portalban",154,"Freiburg","36. Portalbau",136,"FALSE","FALSE",TRUE,TRUE,FALSE,0,154,0,0,86,68,0,1,153,0,28,0,"0",74,62,1,0,136,0,80,465,1.40671787626394,18,1
"416","Posat","Sanne-Bezirk","Posat","4. La Sarine ( Saane)",7.050004,46.733335,"Freiburg","191. Posat",83,"Freiburg","46. Posat",119,"FALSE","FALSE",TRUE,TRUE,FALSE,1,88,0,0,52,37,3,0,89,0,19,0,"0",60,59,0,0,119,0,47,667,8.40520458006208,-36,1
"417","Posieux","Sanne-Bezirk","Posieux","4. La Sarine ( Saane)",7.100008,46.76667,"Freiburg","192. Posieux",543,"Freiburg","47. Posieux",264,"FALSE","FALSE",TRUE,TRUE,FALSE,104,425,4,0,413,129,168,39,502,1,33,0,"0",173,91,0,0,264,0.0294117647058824,63,656,10.0797892248177,279,1
"418","Prahins","Yverdon (Ifferten)-Bezirk","Prahins","19. Yverdon ( Iferten)",6.7404251,46.7344381,"Vaud","376. Prahins",185,"Vaud","28. Prahins.",154,"FALSE","FALSE",TRUE,TRUE,FALSE,10,172,1,0,96,87,1,182,1,0,26,0,"0",81,73,1,151,3,0,123,670,-0.891754830546465,31,0.0194805194805195
"419","Praratous","Broye-Bezirk","Praratoud","1.La Broye",6.849999,46.733333,"Freiburg","37. Praratoud",96,"Freiburg","37. Praratous",79,"FALSE","FALSE",TRUE,TRUE,FALSE,9,83,0,0,50,42,0,7,85,0,17,0,"0",38,41,0,1,78,0,184,645,0.38112747778736,17,0.987341772151899
"420","Praroman","Sanne-Bezirk","Praroman","4. La Sarine ( Saane)",7.183334,46.750002,"Freiburg","193. Praroman (Perroman)",447,"Freiburg","49. Praroman",357,"Perroman","FALSE",TRUE,TRUE,FALSE,41,408,0,0,214,235,5,0,449,0,74,0,"0",177,180,1,6,351,0,80,728,15.3384168807547,90,0.983193277310924
"421","Premier","Orbe-Bezirk","Premier","13. Orbe (Orbach)",6.4445824,46.704421,"Vaud","272. Premier",148,"Vaud","19. Premier",286,"FALSE","FALSE",TRUE,TRUE,FALSE,2,144,1,0,76,71,8,146,1,0,70,0,"0",146,140,0,274,2,0,319,848,-23.6477668729223,-138,0.0072463768115942
"422","Preverenges","Morges-Bezirk","Preverenges","10. Morges (Morsee)",6.5252682,46.5175835,"Vaud","176. Preverenges",256,"Vaud","23. Préverenges",243,"FALSE","FALSE",TRUE,TRUE,FALSE,18,234,4,0,126,130,13,227,29,0,61,0,"0",128,115,9,227,16,0,51,403,-21.8668592549382,13,0.065843621399177
"423","Prevonloux","Milden(Moudon)-Bezirk","Prevonloup","11. Moudon (Milden)",6.8814659,46.6997998,"Vaud","212. Prevonloup",166,"Vaud","24. Prévonloux",159,"FALSE","FALSE",TRUE,TRUE,FALSE,3,162,0,0,82,83,0,154,11,0,27,0,"0",73,86,0,158,1,0,91,763,-0.818493741526971,7,0.00628930817610063
"424","Prez","Glane-Bezirk","Prez vers Siviriez","2. La Gläne",6.866667,46.63334,"Freiburg","83. Prez vers Siviriez",353,"Freiburg","36. Prez",348,"FALSE","FALSE",TRUE,TRUE,FALSE,3,353,0,0,193,163,0,2,354,1,61,0,"0",178,170,34,3,345,0.0161290322580645,111,761,2.65237243947475,5,0.991379310344828
"425","Prez","Sanne-Bezirk","Prez vers Noreaz","4. La Sarine ( Saane)",7.0135143,46.7851897,"Freiburg","194. Prez vers Noreaz",548,"Freiburg","50. Prez .",349,"FALSE","FALSE",TRUE,TRUE,FALSE,50,489,13,0,287,265,11,29,523,1,78,0,"0",173,176,0,8,341,0.0126582278481013,123,629,4.15862966299925,199,0.977077363896848
"426","Prilly","Lausanne-Bezirk","Prilly","7. Lausanne",6.6052401,46.5346449,"Vaud","135. Prilly",2370,"Vaud","9. Prilly",353,"FALSE","FALSE",TRUE,TRUE,FALSE,155,1911,280,0,1193,1165,421,1868,432,0,77,0,"0",166,187,2,352,1,0,159,493,-15.45386366532,2017,0.0028328611898017
"427","Progens","Vivisbach-Bezirk","Progens","7. La Veveyse ( Vivisbach)",6.916658,46.583339,"Freiburg","279. Progens",459,"Freiburg","12. Progens",164,"FALSE","FALSE",TRUE,TRUE,FALSE,40,406,14,0,255,205,72,35,422,0,34,0,"0",88,76,31,0,164,0,65,847,1.87718097484628,295,1
"428","Promasens","Glane-Bezirk","Promasens","2. La Gläne",6.816669,46.600001,"Freiburg","84. Promasens (Promasing)",249,"Freiburg","37. Promasens",226,"Promasing","FALSE",TRUE,TRUE,FALSE,0,246,4,0,133,117,6,0,250,1,44,0,"0",117,109,0,1,225,0.0222222222222222,113,604,1.07616889252118,23,0.995575221238938
"429","Rances","Orbe-Bezirk","Rances","13. Orbe (Orbach)",6.5299737,46.760201,"Vaud","273. Rances",485,"Vaud","20. Rances",484,"FALSE","FALSE",TRUE,TRUE,FALSE,12,471,3,0,266,220,11,478,6,1,95,0,"0",263,221,8,482,2,0.0104166666666667,119,574,-17.1969763469778,1,0.00413223140495868
"430","Remauffens","Vivisbach-Bezirk","Remaufens","7. La Veveyse ( Vivisbach)",6.8783,46.5310802,"Freiburg","280. Remaufens",439,"Freiburg","13. Remauffens",403,"FALSE","FALSE",TRUE,TRUE,FALSE,1,438,2,0,222,219,5,0,441,0,86,0,"0",193,210,0,2,401,0,115,792,1.28075487387472,36,0.995037220843672
"431","Renees","Lausanne-Bezirk","Renens","7. Lausanne",6.59137,46.53381,"Vaud","137. Renens",3304,"Vaud","11. Renees",433,"FALSE","FALSE",TRUE,TRUE,FALSE,357,2578,381,0,1744,1577,692,2463,803,0,93,0,"0",220,213,12,423,8,0,97,429,-16.4965984592904,2871,0.0185614849187935
"432","Rennaz","Aigle-Bezirk","Rennaa","1. Aigle (Aden)",6.9183892,46.3760844,"Vaud","12. Rennaa",156,"Vaud","12. Rennaz",186,"FALSE","FALSE",TRUE,TRUE,FALSE,10,144,4,0,83,75,14,145,12,0,41,0,"0",109,77,1,184,2,0,156,376,-8.60004619234935,-30,0.010752688172043
"433","Riaz","Greyerz-Bezirk","Riaz","3. La Gruyere (Greierz)",7.0623693,46.6415102,"Freiburg","130. Riaz (Zum Rad)",737,"Freiburg","30. Riaz",572,"Zum Rad","FALSE",TRUE,TRUE,FALSE,35,692,1,0,364,364,16,13,715,2,141,0,"0",268,304,1,0,567,0.013986013986014,48,731,13.9707080569219,165,1
"434","Riez","Ryf-Thal (Lavaux)-Bezirk","Riex","9. Lavaux (Rifthal)",6.7362718,46.4934152,"Vaud","149. Riex",287,"Vaud","8. Riez",353,"FALSE","FALSE",TRUE,TRUE,FALSE,9,272,6,0,142,145,15,283,2,1,83,0,"0",170,183,14,338,15,0.0119047619047619,403,517,-6.93134976699266,-66,0.0424929178470255
"435","Rivaz","Ryf-Thal (Lavaux)-Bezirk","Rivaz","9. Lavaux (Rifthal)",6.7786131,46.4764133,"Vaud","150. Rivaz",330,"Vaud","9. Rivaz",326,"FALSE","FALSE",TRUE,TRUE,FALSE,19,307,0,0,139,187,4,324,2,1,72,0,"0",171,155,32,297,29,0.0136986301369863,303,510,-5.31426032766268,4,0.0889570552147239
"436","Roche","Aigle-Bezirk","Roche","1. Aigle (Aden)",6.9315046,46.3603257,"Vaud","13. Roche",719,"Vaud","13. Roche",407,"FALSE","FALSE",TRUE,TRUE,FALSE,36,568,91,0,381,315,111,541,149,0,85,0,"0",206,201,8,387,20,0,498,408,-9.62882599904144,312,0.0491400491400491
"437","Romainmotier","Orbe-Bezirk","Romainmotier","13. Orbe (Orbach)",6.466667,46.7,"Vaud","274. Romainmotier",360,"Vaud","21. Romainmotier",421,"FALSE","FALSE",TRUE,TRUE,FALSE,31,317,11,0,169,193,29,327,29,1,99,1,"0",205,216,23,394,27,0.01,124,701,-22.0488195444356,-61,0.0641330166270784
"438","Romairon","Grandson-Bezirk","Romairon","6. Grandson (Grandsee)",6.641609,46.8505677,"Vaud","123. Romairon",88,"Vaud","17. Romairon",75,"FALSE","FALSE",TRUE,TRUE,FALSE,1,86,0,0,44,43,0,87,0,0,20,0,"0",34,41,0,75,0,0,533,939,-7.97575951325523,13,0
"439","Romanel","Lausanne-Bezirk","Romanel sur Lausanne","7. Lausanne",6.603945,46.5630648,"Vaud","138. Romanel s. Lausanne",329,"Vaud","12. Romanel",314,"FALSE","FALSE",TRUE,TRUE,FALSE,14,311,5,0,174,156,17,307,21,1,66,0,"0",158,156,1,311,3,0.0149253731343284,83,594,-14.9139155034749,15,0.00955414012738853
"440","Romanel","Morges-Bezirk","Romanel sur Morges","10. Morges (Morsee)",6.5108738,46.5555532,"Vaud","178. Romanel s. Morges",147,"Vaud","25. Romanel",203,"FALSE","FALSE",TRUE,TRUE,FALSE,9,138,0,0,78,69,1,141,6,0,44,0,"0",104,99,2,199,4,0,33,447,-22.0863873041734,-56,0.0197044334975369
"441","Ropraz","Oron-Bezirk","Ropraz","14. Oron",6.7515109,46.6152435,"Vaud","297. Ropraz",234,"Vaud","18. Ropraz",300,"FALSE","FALSE",TRUE,TRUE,FALSE,10,229,0,0,117,122,0,239,0,0,69,0,"0",146,154,0,295,5,0,85,736,-4.00913304326612,-66,0.0166666666666667
"442","Rornanens","Greyerz-Bezirk","Romanens","3. La Gruyere (Greierz)",6.966659,46.65,"Freiburg","132. Romanens(Romaning) .",326,"Freiburg","31. Rornanens",285,"Romaning","FALSE",TRUE,TRUE,FALSE,0,325,0,0,159,166,4,0,325,1,51,0,"0",157,128,0,5,275,0.0192307692307692,135,893,7.59314832747144,41,0.982142857142857
"443","Rossenges","Milden(Moudon)-Bezirk","Rossenges","11. Moudon (Milden)",6.7761012,46.652087,"Vaud","213. Rossenges",78,"Vaud","25. Rossenges",115,"FALSE","FALSE",TRUE,TRUE,FALSE,1,77,0,0,37,41,0,77,1,0,24,0,"0",60,55,0,115,0,0,160,642,-2.1212076591702,-37,0
"444","Rossens","Peterlingen(Payerne)-Bezirk","Rossen","15. Payerne (Peterlingen)",6.9241783,46.7355558,"Vaud","315. Rossen (Vd.)",76,"Vaud","13. Rossens",63,"FALSE","FALSE",TRUE,TRUE,FALSE,21,58,0,0,46,33,0,77,2,0,11,0,"0",31,32,0,61,2,0,149,705,-0.780049142331908,13,0.0317460317460317
"445","Rossens","Sanne-Bezirk","Rossens","4. La Sarine ( Saane)",7.1041753,46.7205552,"Freiburg","195. Rossens (Rossing) (F.)",377,"Freiburg","51. Rossens",366,"Rossing","FALSE",TRUE,TRUE,FALSE,13,368,0,0,191,190,1,5,376,0,84,0,"0",168,198,4,0,366,0,103,712,12.7244017694602,11,1
"446","Rossiniere","Pays d'Enhaut-Bezirk","Rossiniere","16. Pays d'Enhaut",7.0828407,46.4671042,"Vaud","324. Rossiniere",709,"Vaud","2. Rossinière",587,"FALSE","FALSE",TRUE,TRUE,FALSE,33,659,3,0,359,350,17,674,32,9,157,0,"0",290,297,8,577,10,0.0542168674698795,616,1042,-2.3714604900154,122,0.0170357751277683
"447","Rovray","Yverdon (Ifferten)-Bezirk","Rovray","19. Yverdon ( Iferten)",6.7645655,46.7847622,"Vaud","377. Rovray",150,"Vaud","29. Rovray",161,"FALSE","FALSE",TRUE,TRUE,FALSE,10,138,0,0,77,71,4,145,2,0,30,0,"0",92,69,0,156,5,0,202,624,-1.89385960920304,-11,0.031055900621118
"448","Rue","Glane-Bezirk","Rue","2. La Gläne",6.8250784,46.6222539,"Freiburg","86. Rue (Ruw)",459,"Freiburg","39. Rue",446,"Ruw","FALSE",TRUE,TRUE,FALSE,6,441,12,0,228,231,24,10,449,3,89,0,"0",228,218,3,16,429,0.0326086956521739,79,656,1.54489313169849,13,0.964044943820225
"449","Rueyres","Eschallens-Bezirk","Rueyres","5. Echallens ( Tscherli1z)",6.6926562,46.6937019,"Vaud","101. Rueyres",235,"Vaud","24. Rueyres",198,"FALSE","FALSE",TRUE,TRUE,FALSE,1,236,0,0,121,116,2,236,1,0,46,0,"0",97,101,0,198,0,0,61,606,-6.10767609095183,37,0
"450","Rueyres-St.-
Laurent","Sanne-Bezirk","Rueyres-St-Laurent","4. La Sarine ( Saane)",7.03303,46.71567,"Freiburg","196. Rueyres-St-Laurent",244,"Freiburg","52. Rueyres-St.-
Laurent",181,"FALSE","FALSE",TRUE,TRUE,FALSE,5,240,0,0,121,124,2,0,245,0,47,0,"0",96,85,0,0,181,0,131,754,7.67946717465279,63,1
"451","Rueyres-Treyfayes","Greyerz-Bezirk","Rueyres-Treyfayes","3. La Gruyere (Greierz)",6.95688,46.64928,"Freiburg","133. Rueyres-Treyfayes",226,"Freiburg","32. Rueyres-Treyfayes",200,"FALSE","FALSE",TRUE,TRUE,FALSE,4,222,0,0,122,104,1,0,226,0,33,0,"0",98,102,0,10,200,0,95,809,6.88054680845344,26,0.952380952380952
"452","Rupertswyl","See-Bezirk","Villarepos","5. See (Lac)",7.0718558,46.8832682,"Freiburg","244. Villarepos (Ruppertswil)",295,"Freiburg","37. Rupertswyl",319,"Ruppertswil","FALSE",TRUE,TRUE,FALSE,39,253,0,0,148,144,1,28,264,4,64,0,"0",159,160,0,20,299,0.0588235294117647,109,491,0.581189497774028,-24,0.93730407523511
"453","Russy","Broye-Bezirk","Russy","1.La Broye",7.001679,46.8414963,"Freiburg","40. Russy",222,"Freiburg","40. Russy",207,"FALSE","FALSE",TRUE,TRUE,FALSE,27,194,0,0,108,113,1,23,198,0,38,0,"0",107,100,1,2,205,0,116,590,0.918886314321068,15,0.990338164251208
"454","Ruyeres-les-pres","Broye-Bezirk","Rueyres-les-Pres","1.La Broye",6.9165522,46.8597435,"Freiburg","39. Rueyres-les-Pres",213,"Freiburg","39. Ruyeres-les-pres",212,"FALSE","FALSE",TRUE,TRUE,FALSE,16,196,0,0,107,105,2,18,194,1,35,0,"0",109,103,0,10,202,0.0277777777777778,45,491,0.367305554111432,1,0.952830188679245
"455","Saint Georges","Aubone-Bezirk"," St-George","2. Aubonne",6.2604696,46.514293,"Vaud","22 St-George",311,"Vaud","14. Saint Georges",366,"FALSE","FALSE",TRUE,TRUE,FALSE,10,297,0,0,168,139,2,300,7,0,97,0,"0",185,181,2,362,4,0,262,919,-41.7200203311614,-55,0.0109289617486339
"456","Saint Livres","Aubone-Bezirk","St-Livres","2. Aubonne",6.3875649,46.5076838,"Vaud","30. St-Livres",431,"Vaud","15. Saint Livres",573,"FALSE","FALSE",TRUE,TRUE,FALSE,12,416,5,0,239,195,11,421,10,0,129,0,"0",289,284,1,571,2,0,136,551,-32.3296673005144,-142,0.00349040139616056
"457","Saint Logier","Vevey(Vivis)-Bezirk","St-Legier-la-Chiesaz","18. Vevey ( Vivis )",6.8767709,46.4717185,"Vaud","346. St-Legier-la-Chiesaz",1269,"Vaud","9. Saint Logier",940,"FALSE","FALSE",TRUE,TRUE,FALSE,144,1011,80,1,623,632,155,1068,178,2,206,0,"2**",496,444,30,911,29,0.00961538461538462,201,570,-2.81259903560087,329,0.0308510638297872
"458","Saint Oyens","Aubone-Bezirk","St-Oyens","2. Aubonne",6.3082679,46.498721,"Vaud","31. St-Oyens",155,"Vaud","16. Saint Oyens",193,"FALSE","FALSE",TRUE,TRUE,FALSE,2,153,0,0,83,72,0,153,2,0,50,0,"0",106,87,3,191,2,0,106,745,-38.4713957605716,-38,0.0103626943005181
"459","Saint-Cierges","Milden(Moudon)-Bezirk","St-Cierges","11. Moudon (Milden)",6.7348962,46.6898931,"Vaud","214. St-Cierges",500,"Vaud","26. Saint-Cierges",487,"FALSE","FALSE",TRUE,TRUE,FALSE,24,475,0,0,257,242,5,496,3,0,99,0,"0",236,251,0,487,0,0,122,777,-3.97860468419271,13,0
"460","Saint-Prex","Morges-Bezirk","St-Prex","10. Morges (Morsee)",6.4583435,46.4829113,"Vaud","179. St-Prex",885,"Vaud","26. Saint-Prex",556,"FALSE","FALSE",TRUE,TRUE,FALSE,47,828,4,0,433,450,56,807,74,0,118,0,"0",297,259,11,548,8,0,31,375,-27.5976913306954,329,0.0143884892086331
"461","Saint-Saphorin","Morges-Bezirk","St-Saphorin sur Morges","10. Morges (Morsee)",6.4883645,46.5460528,"Vaud","180. St-Saphorin s. Morges",208,"Vaud","27. Saint-Saphorin",228,"FALSE","FALSE",TRUE,TRUE,FALSE,18,193,1,0,121,91,4,195,17,1,46,0,"0",111,117,3,226,2,0.0212765957446809,37,519,-23.9275983988048,-20,0.0087719298245614
"462","Saint-Sulpice","Morges-Bezirk","St-Sulpice","10. Morges (Morsee)",6.5581951,46.510114,"Vaud","181. St-Sulpice (Vd.)",337,"Vaud","28. Saint-Sulpice",241,"FALSE","FALSE",TRUE,TRUE,FALSE,20,280,40,0,190,150,68,282,54,0,62,0,"0",139,102,2,234,7,0,32,397,-19.5871666100455,96,0.029045643153527
"463","Sales","Greyerz-Bezirk","Sales","3. La Gruyere (Greierz)",6.97461,46.63538,"Freiburg","134. Säles",460,"Freiburg","33. Sales",373,"FALSE","FALSE",TRUE,TRUE,FALSE,10,451,0,0,245,216,4,5,456,1,79,0,"0",192,181,3,0,368,0.0125,74,820,8.60772667173933,87,1
"464","Sales","Sanne-Bezirk","Sales","4. La Sarine ( Saane)",6.97461,46.63538,"Freiburg","197. Sales",205,"Freiburg","53. Sales",171,"FALSE","FALSE",TRUE,TRUE,FALSE,9,195,0,0,97,107,0,0,204,4,35,0,"0",86,85,4,1,170,0.102564102564103,74,820,8.60772667173933,34,0.994152046783626
"465","Sarraz, la","Cossonay-Bezirk","La Sarraz","4. Cossonay",6.5126843,46.6582337,"Vaud","73. La Sarraz",1007,"Vaud","28. Sarraz, la",791,"FALSE","FALSE",TRUE,TRUE,FALSE,83,851,73,0,505,502,140,895,111,2,183,0,"0",399,392,19,772,12,0.0108108108108108,66,464,-19.9784458293249,216,0.0153061224489796
